CITATION,INSTRUMENT,Neutral Citation
"['(2021 No.', '[2021]\xa0IECA\xa0349', '[2013]\xa0IESC\xa01', '[2013]\xa01\xa0I.R.\xa0247', '[2021]\xa0IEHC\xa0133']","['FINANCIAL SERVICES AND PENSIONS OMBUDSMAN ACT 2017', 'Financial Services and Pensions Ombudsman Act 2017', 'Central Bank Act 1942', '2017 Act', 'Act of 1942', 'Act of 1990', 'Circuit Court Rules']",2022_IEHC_46
[],"['Offences Against the Person Act 1861', 'Amendment) Act 1981', 'Amendment) Act 1990']",2022_IECA_20
"['[2021 No.', '[2015] 3 I.R. 493', '[2007] IESC 42', '[2008] 2 I.R. 514', '[2016] IECA 141', '[2000] 4 I.R. 412', '[2000] 1 A.C. 119']","['1937 Constitution', 'Judicial Council Act 2019', 'Act of 2019']",2022_IEHC_85
[],['PLANNING AND DEVELOPMENT ACT'],2022_IEHC_61
"['[2015 2384 P]', '[2016] IECA 366', '[2011] IEHC 503']","['Road Traffic (Traffic and Parking) Regulations', 'Road Traffic (No.']",2022_IEHC_125
"['[2017 No.', '[2020] IECA 183']","['CENTRAL BANK ACT 1942', 'Legal Services Regulation Act 2015', 'Consumer Insurance Contracts Act 2019']",2022_IEHC_77
"['[2022 No.', '[1966] I.R. 1', '[1999] 1 I.R. 443', '[2020] 2 I.R. 1']",[],2022_IEHC_109
"['[2020 No.', '[2020] 1 I.R. 211', '[2003] 3 I.R. 407', '[2017] IEHC 539']","['Companies Act', 'Registration of Maternity Homes Act']",2022_IEHC_82
"['[2006 No.', '[1984] IR 151', '[1996] 2 IR 459', '[2016] IECA 19', '[2016] IECA 206', '[2004] IEHC 99', '[2015] IECA 41', '[2008] 3 IR 87']",[],2022_IEHC_94
"['[1982] IR 337', '[2019] 2 ILRM 1', '[1980] IR 269', '[2011] 1 IR 729', '[2018] IEHC 474', '[2021] IESC 34', '[2013] 3 IR 417', '[2018] 1 IR 246']","['Road Traffic Act', '2002 Act', '2010 Act', 'Statute of Limitations']",2022_IEHC_113
"['[2000] IESC 50', '[1992] 1 IR 210', '[2017] 3 IR 707', '[2013] IESC 17', '470 U.S. 564', '[1776] 3 BURR 1905', '[1997] 2 IR 193']",[],2022_IECA_27
"['[2017] IEHC 600', '[2016] 1 IR 1', '[2014] 12 JIC 1002', '[2011] IEHC 438', '[2020] IECA 87', '[2016] 1 I.R. 92', '[2016] IEHC 752', '(Case C-415/11)', '[2020] IEHC 212']","['Business Premises) Regulations', 'Consumer Credit Act', 'European Communities (Cancellation of Contracts Negotiated', 'Central Bank’s Code of Conduct on Mortgage Arrears', 'Land and Conveyancing Law Reform Act 2013', 'Family Home Protection Act 1976', 'Civil Partnership and Certain Rights and Obligations of Cohabitants Act 2010', 'Credit Institutions (Stabilisation) Act 2010', 'Irish Bank Resolution Corporation Act 2013', '2013 Code', 'CONSUMER CREDIT ACT', '1995 Act', 'Act of 1879', 'Unfair Contract Terms Directive']",2022_IEHC_41
"['[2008] 2 I.R 816', '[2014] IEHC 547', '[2015] IESC 75', '[2008] 2 I. R. 816', '[2019] IESC 13']",[],2022_IEHC_95
"['[1989] I R 91', '[2020] IESC 6']",['Civil Law (Miscellaneous Provisions) Act 2008'],2022_IEHC_128
"['[2020 No.', '[2021] IEHC 140', '[2021] 3 JIC 1216', '[2021] IEHC 230', '[2021] 4 JIC 1204', '[2019] IEHC 450', '[2010] IEHC 255', '[2010] 7 JIC 0102', '[2011] IEHC 214', '[2011] 2 I.R. 798', '6.8 m. 91', '3 95', '[2020] IEHC 586', '[2020] 11 JIC 2501', '[2022] IEHC 7', '[2022] 1 JIC 1001', '[2021] IEHC 322', '[2021] 5 JIC 1403', '[2022] IEHC 5', '[2022] 1 JIC 0702', '[2003] IESC 18', '[2003] 2 I.R. 114', '[1977] QB 966', '[1977] 3 All ER 338', '[2008] IEHC 146', '[2008] 5 JIC 0810', '[2021] IECA 98', '[2021] 3 JIC 2902']","['Dublin City Development Plan 2011', 'Dublin City Development Plan 2016-2022', 'Planning and Development Act 2000', 'Aarhus Convention', 'UNECE Convention', 'Convention', '2000 Act', 'Planning and Development Regulations 2001']",2022_IEHC_83
"['[2017] IECA 309', '[2017] IEHC 149', '[2019] IEHC 571', '[2017] IECA 221']","['Civil Liability and Courts Act 2004', '2004 Act']",2022_IEHC_108
"['[2019] IEHC 796', '[1993] 1 I.R. 231', '[1977] I.R. 211', '[1976] I.R. 325', '[2018] IESC 15', '[2010] IESC 21', '[1994] 2 IR 286', '[2017] IEHC 279', '[2005] 7 JIC 2909', '[2003] 2 IR 314', '[1999] 2 IR 552', '[1999] WJSC HC 1721', '[2003] 3 IR 12', '[1988] I.R. 258', '[1991] 2 I.R. 449', '[2020] IESC 60']","['Children Act 2001', '2001 Act', 'Children Act', 'Childcare Act 2001', 'Child Care Act 2001', 'Child Care Act', 'Children Act 2021', 'Criminal Justice Act 2006', 'Prosecution of Offences Act 1974', 'Children and Vulnerable Persons) Act', '2012 Act', 'Criminal Justice (Spent Convictions and Certain Disclosures) Act', '2005 Act', 'Probation Officers (Kilkelly 2006', 'Directive 2012/13', 'Evidence) Act', 'Criminal Justice (Public Order) Act', 'Interpretation Act', 'European Directive', '2004 Act']",2022_IEHC_149
['[2019 118 P]'],[],2022_IEHC_124
"['[2011] IEHC 7', '[2011] IEHC 470', '[2019] IEHC 486', '[1995] 2 IRM 561', '[1984] IR 151', '[1996] 2 IR 459', '[2020] IESC 67', '[1980] 2 NSWLR 749', '[1994] 1 ILRM 512']","['Unfair Dismissals Act 1977', 'Unfair Dismissals Act', '1991 Statute of Limitations Amendment Act']",2022_IEHC_60
"['[2020] IEHC 551', '[2003] IR 302', '[2010] 2 I.R. 118', '[2012] 4 I.R. 147', '(1843) 3 Hare 100', '[2003] 4 I.R. 302', '[2002] 2 AC 1', '[2006] IEHC 156', '[2016] IECA 21', '[2016] IECA 214', '[1966] IR 345', '[2008] 2 IR 40', '(2002) 118 LQR 397', '[2021] IEHC 233', '[1996] 2 I.R. 459', '[1984] I.R. 151', '[2014] IEHC 304', '[2015] IECA 74', '[2021] IECA 287', '[2019] IESC 33', '[2020] 1 IR 413', '[1996] IEHC 46', '[2020] IESC 67']","['Statute of Limitations Act 1957', 'Statute of Limitations', 'Statute of Limitations (Amendment) Act', 'Legal Services Regulation Act 2015']",2022_IEHC_75
"['[2022] IEHC 33', '[2008] IEHC 401', '[2014] IEHC 511']","['PLANNING AND DEVELOPMENT ACT', 'Planning and Development Act 2000', 'Environment (Miscellaneous Provisions) Act 2011', '2011 Act', '2015 Act', '2011 ACT', 'Courts of Justice Act 1924', 'Courts of Justice Act 1936', '1924 Act']",2022_IEHC_63
"['[2020] IECA 49', '[2013] IESC 39']",['1988 Act'],2022_IESC_3
"['[2021] IEHC 306', '[2021] IECA 293', '[2017] IECA 96', '[2020] IECA 123', '[2020] IECA 183', '[2020] IECA 277', '99 R. 3(2)', '[1984] 1 All ER 597', '[2011] IEHC 117', '[2011] 3 IR 615', '[2019] IEHC 11']","['Companies Act 2014', '2014 Act', 'Legal Services Regulation Act 2015']",2022_IECA_33
"['[2011] 2 IR 575', '[2006] 3 IR 623', '[2006] 2 IR 292', '[2002] 4 IR 44']","['Record No.', 'Waste Management Act 1996', 'Waste Management Act', '1996 Act', 'Waste Management (Prohibition of Waste Disposal by Burning) Regulations 2019', 'Act of 1996', 'Waste Management Acts 1996', 'Council Directive 75/442/EEC', 'Council Directive 91/156']",2022_IEHC_107
"['[2017] IEHC 581', '[2019] IEHC 211', '[1996] 1 IR 189', '[1983] IR 255', '[1967] 2 QB 243', '[2011] IECCA 5', '[1968] ILRM 593', '[2011] IESC 23', '[2019] IEHC 445', '[2014] IEHC 613', '[2009] IEHC 288', '[2010] IEHC 529', '[2017] IEHC 829', '[2013] IEHC 608', '[2014] IEHC 77', '[1994] WJSC-HC 1443', '[1977] I.R. 267', '[1996] 3 I.R. 208', '[1973] IR 388']","['Prison Rules', 'Prison Rules 2007', 'Misuse of Drugs Act 1977', 'Firearms and Offensive Weapons Act 1990']",2022_IEHC_55
"['[2020 No.', '[2012] 3 IR 152']","['Legal Services Regulation Act', '2015 Act']",2022_IEHC_79
"['[2010] IEHC 414', '[2017] IEHC 62', '[1948] I K.B. 223', '[1984] 6 JIC 2901']","['PHARMACY ACT', 'Pharmacy Act', 'Medical Practitioners Act', '2007 Act', 'Act of 2007', 'Nursing Act 1985', '1985 Act']",2022_IEHC_80
['[2020] IECA 183'],['Legal Services Regulation Act 2015'],2022_IEHC_78
"['[1983] ILRM 186', '[1950] IR 235', '[2009] 1 IR 275', '[1990] 2 IR 566', '[2001] 4 IR 463', '[2010] 3 IR 537', '[1996] 2 ILRM 433', '[1913] 2 KB 304', '[2018] IEHC 571', '[2001] 4 IR 607', '[2018] IEHC 281', '[1997] IEHC 143', '[2008] IEHC 52', '[1999] IESC 54', '[1998] IEHC 90', '[2004] IESC 43', '[2005] 2 I.L.R.M. 498']","['Lunacy Acts (Amendment) Act 1889', 'Lunacy Act 1890', 'Mental Treatment Act 1930', 'Mental Treatment Act', 'Mental Treatment Act 1945', '1945 Act', 'Mental Health Act 2001', '1890 Act', '2001 Act']",2022_IECA_24
"['[2021] IECA 29', '[2021] IEHC 620', '[2020] IECA 364', '[2009] IEHC 246', '[2011] IEHC 253', '[2011] 2 I.L.R.M. 321', '[2018] IEHC 677', '[2019] 3 I.R. 650', '[1976] I.R. 217', '[2016] IECA 85']","['Civil Liability Act 2004', '2014 Act', 'Superior Courts Rules', '2004 Act', 'Work Act 2005']",2022_IEHC_110
[],"['Road Traffic Act 1961', 'Road Traffic Act 2006', 'Road Traffic Act']",2022_IECA_73
"['[2013] IEHC 230', '[2004] E.C.R. I-1829', '[2005] E.C.R. I-7805', '[2009] IEHC 171', '[1994] Env.', '[2021] IEHC 212']","['Official Languages Act 2003', '2016 Framework', 'Provision of Irish Language Translation Services', 'Review Procedures) Regulations 2010', 'Remedies Regulations', 'Constitution (Article 8.1)', '2021 Framework', '2016 Framework Agreement.', 'Council Directive', 'Remedies Directive', 'Framework Agreement for Request for Tenders', '2010 Regulations', 'Directive 89/665', '1989 Directive', 'Superior Court Rules', 'Remedies Regulation', 'Public Procurement Remedies Regulations', 'Utilities Remedies Regulations']",2022_IEHC_54
"['[2020 No.', '[2018] IEHC 473', '[2018] 7 JIC 3130', '[2020] IEHC 400', '[2020] 7 JIC 3108', '[2021] IEHC 303', '[2021] 5 JIC 0706', '[2016] IEHC 646', '[2016] 11 JIC 1404', '2016 WJSC-HC 439', '[2013] IESC 49', '[2013] 4 I.R. 274', '[2020] IEHC 151', '[2020] 3 JIC 1003', '[2018] IEHC 569', '[2018] 10 JIC 1701', '[1986] I.R. 750']","['PLANNING AND DEVELOPMENT ACT 2000', 'Planning and Development Act 2000', 'Interpretation Act 2005', 'Dublin City Development Plan 2016', 'Dublin City Development Plan 2022', '2000 Act']",2022_IEHC_42
['[2013] IESC 1'],[],2022_IECA_32
[],[],2022_IEHC_62
"['[2017] IESC 25', '[2018] 1 IR 189', '[2020] IESC 55', '[2019] IEHC 662', '[2020] IECA 307', '[2021] IESCDET 100', '[2009] IESC 81', '[2010] 2 IR 199', '(1996) 22 EHRR 135', '[2013] ECHR 984', '(1997) 23 EHRR 101', '[2020] IEHC 634', '[2017] IEHC 288', '(2014) 14 Human Rights Law Review 441', '[2019] IESC 38', '[2020] 2 IR 38', '[2020] IRESC 55', '[2009] IECCA 31', '[2010] 1 IR 543', '[2006] IECCA 165', '[2007] 3 IR 130', '[2014] IEHC 532', '(1972) 1 Frewen 360', '[2013] IEHC 43', '[2013] 4 IR 96', '(No.1)[2012] IEHC 406', '(No.2)[2013] IEHC 255', '[2015] IEHC 229', '[1982] ILRM 104', '[1981] ILRM 23', '(2001) 33 EHRR 18', '[2013] ECHR 1768', '(§ 123', '[2019] IESC 65', '[2020] 2 IR 1', '[2000] IESC 80', '[2000] 4 IR 68', '[2008] IEHC 376', '[2013] IEHC 311', '[2019] IESC 28', '[2019] IESC 92', '[2012] IESC 49', '[2012] 3 IR 132', '[2019] IECA 54', '[2019] 2 IR 750', '[2004] IEHC 45', '[2004] 1 IR 216', '[1997] 1 IR 512']","['Planning and Development Act 2000', '2000 Act', 'Housing (Traveller Accommodation) Act 1998', 'European Convention', 'of Human Rights Act 2003', 'Human Rights Act 2003', '2003 Act', 'ECHR', 'Convention', '2014 Act', '1998 Act', 'Irish Free State 1922', '(German) Weimar Constitution 1919', 'Weimar Constitution of 1919', 'Irish Constitution of 1922', 'Italian Constitution of 1947', 'Land Law and Conveyancing Law Reform Act 2009', 'First Protocol ECHR', 'Amendment) Act 1955', 'Housing Act']",2022_IESC_2
"['[2021 No.', '[2006] IEHC 59', '[1932] A.C. 562', '[1990] ELR 184']","['Industrial Relations Act 1946', 'Workplace Relations Act 2015', 'Electronic Commerce Act 2000', 'Unfair Dismissals Acts 1977']",2022_IEHC_188
"['[1986] I.R. 433', '[2020] IEHC 438', '[1976] I.R. 325']","['Criminal Justice (Legal Aid) Act', 'Criminal Justice (Legal Aid) Regulations', 'Criminal Justice (Theft and Fraud Offences) Act', 'Criminal Damage Act', 'Criminal Justice Act', 'Criminal Justice (Legal Aid) Act 1962', 'Criminal Justice (Miscellaneous Provisions) Act 1997']",2022_IEHC_74
"['[2021] IECA 28  Noonan J.', '[2002] HCA 35', '[2015] HCA 19', '174 N.E. 441', '[1999] 2 AC 455', '[1967] 1 WLR 912', '[2000] 1 WLR 1970', '(1984) 155 CLR 549', '(2002) 61 CLJ 386', '[2000] NSWCA 346', '(2000) 50 NSWLR 261']","['Civil Liability Act 1961', '1961 Act', 'German Civil Code']",2022_IECA_28
"['[2020] IEHC 661', '[2020] IECA 33']","['Valuation Act 2001', 'Interpretation Act 2005', '2001 Act']",2022_IECA_35
"['[2017] IECA 74', '[2007] I-01053 (Opinion para.', '[2012] IEHC 406', '[2016] IEHC 709', '[2017] IESC 66', '[1989] IR 701', '[2021] IECA at', '[2013] 3 I.R 510']","['Directive 2014/24', 'Directive 2004/18/EC', '2020 Framework', '2015 Framework', 'Procurement Directive', 'Single Supplier Framework Contracts', 'European Code', 'Framework Contract', 'Public Authority Contracts) Regulations 2016', 'Framework)', 'Framework.']",2022_IEHC_101
"['[2021] IEHC 667', '19\xa0January 2022', '26\xa0January 2022', '[2020]\xa0IECA\xa0153', '[2015]\xa0IESC\xa0103', '[2015]\xa04\xa0I.R. 535', '[2021]\xa0IECA\xa0114', '[2014]\xa0IEHC\xa079', '[2021]\xa0IESC\xa024', '[2021]\xa0E.L.R.\xa0213', '[2016]\xa0IESC\xa020', '[2018]\xa01\xa0I.R.\xa0787', '[2021]\xa0IEHC\xa0711']",['Legal Services Regulation Act 2015'],2022_IEHC_45
"['[2017] IECA 221', '[2020] IEHC 47', '[2020] IECA 253', '[2016] IECA 298']",['Civil Liability and Courts Act 2004'],2022_IEHC_53
"['[2020 NO.', '151 C 2667', '141 C 7913']","['Proceeds of Crime Act 1996', '1996 Act', 'Proceeds of Crime Act']",2022_IEHC_90
"['[1983] I.R. 88', '[2005] IESC 89', '[2020] IEHC 665', '[2020] EWCA Civ.', '[2020] IEHC 368', '[2021] IESC 77', '[2018] ICR 1850', ', 2018.', '[2003] I.C.R. 615', '[2020] EWCA Civ 73', '[2017] 1 I.R. 355', '[2005] 4 I.R. 184', '[2019] IESC 79', '[2016] IESC 33', '[1983] ILRM 413', '(1975) 109 ILTR 7', '[2001] 4 I.R. 203']","['Civil Service Regulation Acts 1956', 'Civil Service Disciplinary Code', '2016 Code', 'Civil Service Disciplinary Code Appeals', 'Protected Disclosures Act', '2014 Act', 'Courts Act', 'Code of Practice', 'Garda Síochána Act', 'Protected Disclosures Act 2014', 'Unfair Dismissals Act 1977', 'Unfair Dismissals Act', '1977 Act', 'Unfair Dismissals Acts 1977', 'Defence Act 1954', 'Ombudsman (Defence Forces) Act 2004', 'Defence Act', 'Ombudsman (Defence Forces) Act', 'Act?', 'Public Interest Disclosure Act', 'Garda Siochána Act', '2016 Code 169', 'Civil Service Regulation Act', 'Civil Law (Miscellaneous Provisions) Act 2008', '1956 Act', 'Civil Service Disciplinary Appeals Board', 'Local Government (Sanitary Services) Act', 'Taxes Consolidation Act', 'Refugee Act']",2022_IEHC_86
['[2002] 2 I.R. 458'],"['Solicitors (Amendment) Act', 'Act of 1960', 'Complaints & Client Relations Section of the Law', 'Solicitors Act']",2022_IESC_9
[],[],2022_IECA_39
"['(1836) 1 Moore’s PC 299', '[2015] IEHC 622', '[2015] IEHC 623', '[2006] EWCH 2243 (Ch)', '[2001] WTLR 205']",['Succession Act'],2022_IEHC_49
"['[2021] IECA 54', '[2019] IEHC 814', '[2009] IEHC 277', ', 2019) 94-98', 'Reference  9', '[1982] ECR 3415', '[2005] ECR I-08151', '[2005] ECR I-10513', '[2013] EWHC 2927 (Pat)', '[2019] EWCA Civ 2272', '[2021] IESCDET 92', '[2011] I-12051 (', '[2011] I-12255', '[2018] EWHC 2416 (Pat)', '(Case C-443/12 Actavis Group v Sanofi', '[2013])']","['UNAPPROVED JUDGMENT', 'Directive 2001/83/EC', 'Directive 2001/82', 'European Patent Convention', 'Patents Act 1992', 'Directive 2001/82/EC', 'Directive 469/2009', 'Directive\xa0469/2009', 'SPC Regulation', 'Regulation EC', 'Supplementary Protection Certificate Regulation', 'Supplementary Protection Certificate (SPC 2003/014', 'SPC Regulation  11', 'European Patents Convention', 'Regulation  18', 'Directives 2001/83/EC', '/EC', 'Regulation.']",2022_IESC_11
[],"['European Convention', 'Criminal Procedure Act 1993', 'Prison Rules']",2022_IEHC_121
"['[2010] 3 I.R. 783', '[2018] 2 I.R. 357', '(App.', '[2010] IEHC 212', '[2007] 2 I.R. 421', '[1990] 1 I.R. 165', '(Case C-220/18 PPU)', '[2012] IEHC 179', '[2004] IESC 100']","['Extradition Act', '1965 Act', 'Criminal Law (Sexual Offences) Act', '2017 Act', 'Act of 2017', 'Framework Decision']",2022_IECA_42
"['[2015] IECA 276', '[2019] IECA 260']","['Misuse of Drugs Act 1977', '1977 Act']",2022_IECA_43
"['[2004] IESC 38', '[2013] 4 IR 274', '[2020] IEHC 518', '[2007] 1 IR 328', '(Case C-535/03)', '484 US 305', '[1973] 410 US 113', '[2015] IEHC 273', '[2013] 1 ILRM.', '(Case C – 209/96)', '[1987] ECR 5225', '(1988) ECR 169', '(Case C-310/98 & C-406/98)']","['Sea Fisheries and Maritime Jurisdiction Act 2006', 'CJEU’', 'Council Regulation 2020/123', 'Regulation 2019/472', 'Western Waters Regulation', 'TACs for 2020', 'Regulation 2020/123', '2020 Regulation', 'CJEU', 'Western Waters Regulation of 2019', '2019 Regulation']",2022_IEHC_64
"['[2011] IEHC 348', '[2019] IESC 28', '[2005] IESC 89', '[2002] 2 A.C. 1', '[2016] IECA 273', '[2021] IEHC 746']","['9833 P', 'Conveyancing Act', '1881 Act']",2022_IEHC_120
"['[2019] IEHC 762', '[2019] IEHC 763', '[2021] IEHC 817', '[2017] IECA 297', '[2021] IEHC 106', '[2018] IEHC 243', '[2016] IEHC 12', '[2020] IEHC 589', '[2017] IESC 61', '[2005] IEHC 150', '[2008] 3 I.R. 476']","['International Protection Act 2015', '2015 Act', 'Qualification Directive', 'Qualification Directive (Directive 2004/83', 'Procedures Directive', 'Act of 2015', 'Concept and Refugee Status EC/SC/68', 'Asylum Procedures Directive', 'Recast Qualification Directive']",2022_IEHC_87
"['[2015]\xa0IECA\xa0155', '[2015]\xa01\xa0I.R.\xa0707', '[2022]\xa0IEHC\xa066', '[2021]\xa0IECA\xa0139']","['Personal Injuries Assessment Board Act 2003', 'Legal Services Regulation Act 2015', 'Greater Dublin Regional Code of Practice for Drainage Works 2006']",2022_IEHC_68
"['[2019] IESC 23', '[2019] 3 IR 617', '[2021] IEHC 254', '[2021] IEHC 422', '[2021] IESCDET 109', '[2021] IESC 79', '[2021] IESC 83', '[2015] IEHC 633', '[2020] EWHC 3566 (Admin)', '[2021] CSIH 53', '[2020] IESC 49', '[2020] EWHC 3566', '[1993] 1 IR 39', '[2014] IEHC 632', '[2020] IEHC 601', '(Case C-142/07,', '281 US 586', '(Case C-258/11,', '[2014] IEHC 400', '[2018] IESC 31', '[2018] 2 ILRM 453', '(Case C-323/17,', '(Case C-461/13,', '(Case C-561/19,']","['2021 Act', 'Environmental Impact Assessment Directive 2011', 'EIA Directive', 'Directive 2014/52', 'Habitats Directive', 'Planning and Development Act 2000', 'Planning and Development Regulations 2001', 'Water Framework Directive (Directive 2000/60', 'Environmental Impact Assessment Directive (Directive 2011/92', 'Habitats Directive (Directive 92/43/EEC', 'Water Framework Directive', 'Surface Water Regulations', 'Water Frameworks Directive', 'Surface Water Regulations S.I.272', 'Natura 2000', 'Water Framework Directive (Directive 2006/60', 'Directive 2011/92', '2014 Directive', 'Directive 92/43/EEC', 'Directive 2009/147', 'National Farm Survey 2017', 'Irish Waters 2018', 'EIAR)', 'Food Wise 2025', '2000 Act', 'Habitats Directive (Directive 92/43', 'Habitats and Birds Directive', 'Directive 2000/60', 'Surface Water Regulations 2009', 'Environment (Miscellaneous Provisions) Act 2011']",2022_IESC_8
"['1987 WJSC-HC 592', '[2005] IESC 80', '[2016] IECA 235', '[2015] IECA 27', '[2013] IESC 6', '[2002] IESC 53', '[2002] 2 IR 593', '[2012] IEHC 391', '[2011] IEHC 380', '[2007] IEHC 30', '[2007] IESC 60']","['Credit Institutions (Stabilisation) Act 2010', 'Act of 2010', 'Council Directive 77/91/EEC', '2011 Direction', '2011 239MCA', '2013 2708P/2709P', 'Council Regulation']",2022_IECA_22
"['2021\xa0No.', '[2012]\xa0IESC\xa049', '[2012]\xa03\xa0I.R.\xa0152', '[2020]\xa0IESC\xa042', '[2022] IEHC 11', '[2013]\xa0IESC\xa037', '[2013]\xa04\xa0I.R.\xa0576', '[2019]\xa0IEHC\xa0555', '21\xa0May 2021', '[2019] IESC 65']","['Habitats Directive 92/43/EC', 'Birds and Natural Habitats Regulations 2011', 'Environmental Impact Assessment Directive 2011/92', 'EIA Directive', 'Local Government Act 2001', 'Planning and Development Act 2000', 'Planning and Development Regulations 2001', 'Habitats Directive', 'Local Authorities (Works) Act 1949', 'Act of 1949', 'Directive 85/337', 'Planning and Development Regulations', 'European Directives']",2022_IEHC_44
"['[1979] ILRM 141', '[1986] ILRM 239', '[2014] IEHC.']","['Companies Act 2014', '2014 Act']",2022_IECA_34
"['[2005] IEHC 150', '[2008] IEHC 191', '[2007] IEHC 169']","['Illegal Immigrants (Trafficking) Act', 's.31 International Protection Act', 'Decision 17', '2015 Act', 'Tribunal’s Decision']",2022_IEHC_100
[],"['REGISTRATION OF TITLE ACT 1964', 'Registration of Title Act 1964', 'Land and Conveyancing Law Reform Act 2009', 'Land and Conveyancing Law Reform Act 2013', '2009 Act', '2013 Act', 'Conveyancing Act 1881', 'Act of 1964', 'Local Registration of Title (Ireland) Act 1891', '1964 Act', 'Land Registration Rules 2012', 'Land Registration Rules', 'Plenary Proceedings 2020', 'Statute of Frauds 1695', 'Land Registry Rules', '1881 Act', 'Conveyancing Act 1911']",2021_IEHC_786
"['[1996] 2 I.R. 459', '[2016] IECA 206', '[2015] IECA 74', '[2012] 3 IR 510', '[1994] IR 15', '[2014] IESC 21', '[2016] IESC 66']",[],2021_IEHC_769
"['[2020] IEHC 688', '[1955] IR 170', '[1939] 1 Ch 841', '[2013] IESC 39', '[2007] 3 IR 581', '[2008] IESC 21', '[1988] IR 51', '[2014] IESC 3', '[1964] AC 465', '[2012] IESC 26', '[2012] IESC 25', '[Application No.']","['Solicitors (Amendment) Act', 'Eire Continental test', 'Solicitors (Amendment) Act 1950', 'Solicitors (Amendment) Act 1994', 'Solicitors (Amendment) Act 2002', 'Principal Act', 'Solicitors (Amendment) Act 1960', 'Solicitors Act 1954', 'Regulation EC', 'Criminal Justice (Theft and Fraud Offences) Act 2001', 'Social Welfare Regulations', '2001 Act', 'Criminal Justice (Theft and Fraud Offences) Act', 'ECHR']",2021_IECA_327
['[2015] IECA 350'],['Criminal Justice (Money Laundering and Terrorist Financing) Act 2010'],2021_IECA_331
"['[2020] IEHC 257', '[2021] IECA 3', '[2019] IEHC 802', '[2019] IEHC 923', '[2020] IEHC 172', '[2020] IEHC 465', '[2020] IEHC 551', '[2021] IEHC 218', '[2021] IEHC 386', '[2021] IEHC 335', '[1998] 1 IR 596', '[2004] 4 IR 438', '[2006] IEHC 318', '[2006] IESC 29', '[2005] IEHC 526', '[2010] 4 I.R. 417', '[2009] 4 IR 438', '[2010] 4 IR 417', '[2016] IECA 206']","['Brussels Regulation', 'Hague Convention', 'Statute of Limitations 1957']",2021_IEHC_790
"['[2021]\xa0IECA\xa0114', '[2014]\xa0IEHC\xa079', '[2020]\xa0IEHC\xa0226']","['Legal Services Regulation Act 2015', 'Teaching Council (Registration) Regulations 2016', 'Workplace Relations Act 2015']",2021_IEHC_753
"['[2007] IEHC 280', '[2004] IEHC 423', '[2009] IEHC 485']","['Criminal Law Rape Amendment Act 1990', 'Criminal Law Amendment Act 1990', 'Petty Sessions (Ireland) Act 1851', 'Offences Against the Person Act 1861', '1990 Act']",2021_IEHC_765
"['[1990] 1 I.R. 469', '[2020] IECA 104', '[2013] IESC 6', '[2009] 1 I.R. 737', '[2019] IESC 57', '[2015] IESC 11', '[1882] 11 Q.B.D. 55', '[1967] IR 97', '[2004] 2 I.R. 20', '[2001] IEHC 59', '[2010] IEHC 3', '[2013] IESC 22', '[2004] 1 ILRM 161', '[2003] 4 I.R. 264', '[2018] IEHC 128', '[2002] IEHC 103', '[2009] IEHC 568', '[2005] 1 I.R. 274', '[1989] ILRM 452']","['Landlord and Tenant (Amendment) Act 1980', '1980 Act', 'Circuit Court Rules', '2016 Lease.', '2010 Renunciation', '2010 Lease.', 'Courts Act 1936', 'Decision  25']",2021_IEHC_773
"['[2020] IEHC 527', '[2017] IESC 31', '[2019] IESC 65', '[2021] EWHC 1013 (BNY)', '(2015) LLP v. Picturehouse Cinemas Ltd. & Ors.', '[1981] A.C. 675', '[1956] AC 696', '[1962] A.C. 93', '[1995] 1 ILRM 1', '[1993] 2 EGLR 77']",['Covid-19 Regulations'],2021_IEHC_749
"['[2011] 5 JIC 2301', '[2019] IECA 260', '[2020] IECA 353', '[2011] IECCA 22', '[2020] IECA 10', '[2014] IECA 57', '[1995] 1 ILRM 279', '[2008] IECCA 151', '[2000] 4 IR 356']","['CRIMINAL JUSTICE ACT 1993', 'Criminal Justice Act 1993', 'Misuse of Drugs Act 1977', '1977 Act']",2021_IECA_350
"['[2019 No.', '[2018] IEHC 546', '[2021] IEHC 609', '[2010] IESC 3', '[2002] 1 I.R. 164']","['EMPLOYMENT PERMITS ACT', 'Employment Permits Act 2006', 'Act of 2006', 'Employment Permits Act', 'Legal Services Regulation Act 2015']",2021_IEHC_821
"['[2008 No.', '[1996] 2 I.R. 459', '[2021] IEHC 138', '[2017] IECA 178']",[],2021_IEHC_820
"['[1984] I.R. 151', '[2012] IESC 50', '[1996] 2 IR 459', '[2011] IEHC 11', '[2016] IECA 206', '[2004] IEHC 99', '[2002] 3 I.R. 510', '[2015] IECA 80', 'early 2016.']",[],2021_IEHC_772
